Seed 315019955557031986198054789377097332268
0,0.726,0.418,0.446,0.46200589396547515
1,0.416,0.0,0.23,0.48026740701220466
2,0.712,0.0,0.93,0.46988072439189266
3,0.564,0.0,0.246,0.4857858926142044
4,0.836,0.0,0.716,0.48848258120073546
5,0.322,0.0,0.598,0.4746355892981368
6,0.644,0.0,0.882,0.4596866277950247
7,0.672,0.0,0.648,0.4730037997416282
8,0.358,0.0,0.822,0.47827249508879904
9,0.098,0.0,0.362,0.4618121046860906
10,0.27,0.252,0.256,0.4722204240468728
11,0.044,0.084,0.974,0.45339407847492186
12,0.012,0.0,0.19,0.4456803716800542
13,0.526,0.0,0.576,0.48200506310797325
14,0.042,0.0,0.566,0.4443672160596547
15,0.028,0.0,0.994,0.44672592217087315
16,0.092,0.0,0.792,0.46237552543404276
17,0.118,0.0,0.824,0.46101302319234266
18,0.054,0.0,0.456,0.45936223360365164
19,0.046,0.0,0.562,0.4563966706115245
20,0.0,0.898,0.084,0.4126257991149744
21,0.0,0.166,0.75,0.4093341598348736
22,0.0,0.0,0.494,0.4137187926519799
23,0.002,0.0,0.988,0.42503640735544335
24,0.0,0.0,0.044,0.41483992335884085
25,0.0,0.0,0.708,0.4155669339993743
26,0.0,0.0,0.774,0.4264189391701913
27,0.0,0.0,0.682,0.4104533054365862
28,0.0,0.0,0.29,0.43965021484819905
29,0.0,0.0,0.064,0.42137639563960777
30,0.0,0.854,0.366,0.4003768989199221
31,0.0,0.018,0.716,0.397208530885354
32,0.0,0.0,0.224,0.37623281975806155
33,0.0,0.0,0.08,0.38055630242235267
34,0.0,0.0,0.398,0.37074814031794434
35,0.0,0.0,0.222,0.38685560443756284
36,0.0,0.0,0.056,0.37251764386037134
37,0.0,0.0,0.928,0.3566481779557606
38,0.0,0.0,0.68,0.37169741740065515
39,0.0,0.0,0.082,0.37194538918758363
40,0.0,0.608,0.612,0.35765835877905866
41,0.0,0.0,0.964,0.34379772597798797
42,0.0,0.0,0.114,0.34101024028447885
43,0.0,0.0,0.524,0.34395642072883864
44,0.0,0.0,0.782,0.3445335555251285
45,0.0,0.0,0.474,0.35440349130317206
46,0.0,0.0,0.988,0.3192831563230691
47,0.0,0.0,0.554,0.3548584621479285
48,0.0,0.0,0.72,0.35575993637746456
49,0.0,0.0,0.254,0.3609427442276414
50,0.0,0.704,0.216,0.29332845929237644
51,0.0,0.956,0.39,0.3165476690004615
52,0.0,0.0,0.026,0.3360564330913391
53,0.0,0.0,0.904,0.29980205239413926
54,0.0,0.0,0.658,0.32696362578820404
55,0.0,0.0,0.618,0.2905286826825585
56,0.0,0.0,0.828,0.3004941880551889
57,0.0,0.0,0.17,0.3270719992289637
58,0.0,0.0,0.15,0.2787551154558432
59,0.0,0.0,0.91,0.30952108990871385
60,0.0,0.266,0.516,0.1720641685428138
61,0.0,0.14,0.002,0.14803490491567364
62,0.0,0.0,0.336,0.12751320775087338
63,0.0,0.0,0.7,0.11808347775593894
64,0.0,0.0,0.49,0.171523643428274
65,0.0,0.0,0.314,0.1716401032641324
66,0.0,0.0,0.8,0.16331134587564522
67,0.0,0.0,0.484,0.17482107256841806
68,0.0,0.0,0.41,0.16493099707111683
69,0.0,0.0,0.628,0.14197967914976478
70,0.0,0.894,0.508,0.06505797211581565
71,0.0,0.0,0.65,0.07190334136476398
72,0.0,0.002,0.308,0.0799356999387668
73,0.0,0.0,0.396,0.05545632373255673
74,0.0,0.0,0.654,0.077729377964996
75,0.0,0.0,0.11,0.0713907004952335
76,0.0,0.0,0.338,0.06104711483113777
77,0.0,0.0,0.564,0.060661606171145924
78,0.0,0.0,0.124,0.06492092478368341
79,0.0,0.0,0.916,0.0839426459978765
80,0.0,0.9,0.694,0.028837819182389212
81,0.0,0.366,0.58,0.027238834370286756
82,0.0,0.0,0.796,0.022760976981807853
83,0.0,0.0,0.952,0.020723873096058096
84,0.0,0.0,0.214,0.022136624975017963
85,0.0,0.0,0.378,0.01712250137700736
86,0.0,0.0,0.566,0.021445347937269606
87,0.0,0.0,0.808,0.02580463911294284
88,0.0,0.0,0.626,0.027330992814731326
89,0.0,0.0,0.48,0.02128211112775599
90,0.0,0.982,0.878,0.007061275358052394
91,0.0,0.002,0.008,0.006339961194101556
92,0.0,0.0,0.644,0.010133310048880637
93,0.0,0.0,0.998,0.004543291468028731
94,0.0,0.0,0.762,0.0057146127861731795
95,0.0,0.0,0.854,0.0066957304468234485
96,0.0,0.0,0.53,0.00653572037790066
97,0.0,0.0,0.736,0.007424905932922584
98,0.0,0.0,0.154,0.006320974338642399
99,0.0,0.0,0.406,0.006820578952318061
